X,Y,NAME
235284.343500003,893991.625100002,Washington St @ Park St
233617.749700002,894000.000399999,American Legion Hwy @ Franklin Hill Ave
225816.8587,894005.0319,Wiswall Rd @ McCarthy Rd
233605.568499997,894006.112300001,American Legion Hwy opp Franklin Hill Ave
230165.355800003,894007.6274,Centre St @ Buchanan Rd
225833.160099998,894014.930399999,Wiswall Rd opp McCarthy Rd
236755.300499998,894021.2839,Neponset Ave @ Victory Rd
221701.458400004,894021.8576,Hillside Ave @ Hunnewell St
236749.843699999,894026.750300001,Neponset Ave @ Victory Rd
227051.428900003,894027.254700001,St Joseph Cemetery
231649.8618,894029.749400001,Hyde Park Ave @ Walk Hill St
221703.1888,894030.250500001,Hillside Ave @ Hunnewell St
231654.318300001,894039.195799999,Hyde Park Ave opp Walk Hill St
236170.374899998,894046.999899998,Dorchester Ave @ Parkman St
231528.480499998,894050.659699999,Washington St @ Tollgate Way
236172.377899997,894055.4749,Dorchester Ave @ Melville Ave
228218.220600002,894063.7267,Independence Dr opp Shopping Mall
231543.5832,894070.092300002,3867 Washington St opp Tollgate Way
239636.601099998,894071.946699999,E Squantum St opp Heath St
227391.013400003,894083.898899999,Corey St opp Mount Benedict Cemetery
228220.674,894086.719099998,286 Independence Dr
237216.133100003,894094.816599999,Puritan Mall Service Rd
239677.649599999,894099.854699999,E Squantum St @ Deerfield St
230293.319899999,894110.767499998,1200 Centre St opp VFW Pkwy
225953.266800001,894127.459100001,Wiswall Rd @ Indian Ridge Rd
230308.8398,894129.637600001,Centre St @ VFW Pkwy
225959.310199998,894146.6439,Wiswall Rd @ Indian Ridge Rd
236195.042199999,894162.8292,Dorchester Ave @ Gibson St
236562.028399996,894163.021600001,Adams St @ Parkman St
240039.000200003,894164.322099999,Huckins Ave @ E Squantum St
239787.645,894167.422800001,E Squantum St @ Essex St
239793.430500001,894171.160500001,E Squantum St opp Essex St
236559.396399997,894174.478100002,Adams St @ Parkman St
236212.670699999,894179.3697,Gibson St @ Dorchester Ave
236584.2808,894180.1875,Neponset Ave @ Adams St King Square
236584.2808,894180.1875,Neponset Ave @ Adams St
236198.8618,894180.974199999,Dorchester Ave opp Gibson St
236198.8618,894180.974199999,Gibson St @ Dorchester Ave
239875.654899999,894184.2599,Newland St @ Huckins Ave
240329.9208,894187.120099999,Huckins Ave @ Standish Rd
240519.087200001,894201.545200001,Huckins Ave @ Bellevue Rd
230466.0308,894209.015099999,Centre St @ Walter St
237044.364100002,894211.776900001,Victory Rd @ Puritan Mall Driveway
235244.046599999,894214.999899998,Washington St opp Algonquin St
235244.046599999,894214.999899998,Washington St @ Algonquin St
225976.117899999,894220.252900001,Wiswall Rd @ Dedham St
234044.814400002,894221.256,Blue Hill Ave @ American Legion Hwy
225971.905400001,894237.452799998,Dedham St @ Wiswall Rd
230485.4036,894239.8248,Centre St opp Walter St
225964.156099997,894242.812800001,Dedham St opp Wiswall Rd
239869.970799997,894244.8924,Dorchester St @ E Squantum St
228288.632,894249.069899999,Independence Dr @ Thornton Rd
240505.916,894270.089699998,Bellevue Rd @ Gladstone Rd
221787.398400001,894270.345100001,Hillside Ave @ Avery St
228301.188500002,894274.128899999,Independence Dr @ Sherman Rd
234037.3455,894277.230500001,American Legion Hwy @ Blue Hill Ave
236509.5594,894284.532299999,Gibson St @ Adams St
236516.221100003,894286.8774,Gibson St @ Adams St
221798.201399997,894289.27,Hillside Ave @ Avery St
237174.362400003,898283.422800001,W 6th S @ Dorchester St
238969.514899999,898288.4582,P St @ E 5th St
237016.274099998,898297.1131,W 7th St @ F St
235249.851400003,898297.4947,Albany St opp Boston Medical
235249.851400003,898297.4947,Albany St @ Boston Medical Ctr
231082.635499999,898300.302700002,Washington St @ Cypress St
239143.624899998,898301.496100001,Farragut Rd opp E Fifth St
231056.233199999,898310.611299999,Washington St @ School St
237275.826099999,898323.305,Dorchester St @ W 5th St
237281.389700003,898326.8858,Dorchester St @ Old Harbor St
232005.961400002,898328.5702,Brookline Ave @ Aspinwall Ave
233920.234200001,898331.375,Ruggles St @ Tremont St
232010.3517,898334.368700001,Brookline Ave opp Aspinwall Ave
228928.796899997,898335.968199998,Chestnut Hill Ave @ Reservoir Busway
234246.378600001,898336.521200001,Melnea Cass Blvd @ Kerr Way
232739.438199997,898341.574099999,Huntington Ave @ Wigglesworth St
235023.529399998,898343.5986,Massachusetts Ave @ Harrison Ave
233912.953,898348.937600002,Tremont St @ Ruggles St
237090.953299999,898355.453400001,W 6th St @ F St
235028.97,898357.614700001,Massachusetts Ave @ Harrison Ave
234702.776500002,898360.740600001,Washington St @ Lenox St
234702.776500002,898360.740600001,Washington St @ Lenox St
232742.267399997,898361.108100001,677 Huntington Ave
230936.731299996,898365.462299999,Washington St @ Greenough Circle
230931.532499999,898368.932700001,Washington St opp Greenough St
235326.393200003,898373.363400001,Albany St opp E Concord St
236888.259300001,898407.9954,W 7th St @ E St
225272.138300002,898417.5086,Centre St @ Commonwealth Ave
235068.5013,898418.912599999,Harrison Ave opp. East Springfield St.
237425.647299998,898421.955,Dorchester St @ Broadway
225272.579599999,898425.1745,Centre St @ Commonwealth Ave
237433.6413,898425.696600001,Dorchester St @ E Broadway
237546.262500003,898431.765900001,E Broadway @ G St
237567.043300003,898432.467300002,E Broadway @ G St
235256.9111,898434.738,91 E Concord St
224136.984300002,898435.25,Walnut St @ Homer St
237431.516599998,898435.809099998,W Broadway @ Dorchester St
237765.252499998,898438.690299999,E Broadway @ H St
237765.252499998,898438.690299999,E Broadway @ H St
232971.7469,898439.363,Longwood Ave @ Huntington Ave
237898.901199996,898442.125399999,E Broadway @ I St
237934.606799997,898442.8858,E Broadway @ I St
234045.978299998,898445.725,Tremont St @ Melnea Cass Blvd
234045.978299998,898445.725,Tremont St @ Columbus Ave
231282.881,898445.842399999,Harvard St @ School St
238110.563699998,898447.0374,E Broadway @ K St
238130.619,898447.6437,E Broadway @ K St
238269.792800002,898452.237599999,E Broadway @ L St
238269.792800002,898452.237599999,E Broadway @ L St
224140.449299999,898455.413800001,Walnut St @ Homer St
232969.475199997,898455.844099998,Huntington Ave @ Longwood Ave
238470.97,898458.401700001,E Broadway @ M St
238470.97,898458.401700001,E Broadway @ M St
238284.352899998,898460.255,L St @ Broadway
235108.422600001,898460.864799999,Harrison Ave @ Worcester Sq
238614.817400001,898461.784400001,E Broadway @ N St
238643.186300002,898462.5284,E Broadway @ N St
235420.8015,898462.9954,Albany St opp E Newton St
239139.520800002,898463.983399998,Farragut Rd @ Broadway
236966.307300001,898464.5046,W 6th St @ E St
232946.957699999,898465.0471,Huntington Ave @ Longwood Ave
231262.7447,898467.1021,Harvard St @ Aspinwall Ave
238812.282200001,898467.135,E Broadway @ O St
238284.156800002,898467.6479,L St @ Broadway
238954.878399998,898471.0966,E Broadway @ P St
239128.980700001,898476.357700001,E Broadway @ Farragut Rd
228747.433899999,898477.792100001,Chestnut Hill Ave @ Beacon St
238964.786799997,898478.527100001,P St @ E Broadway
233881.078100003,898506.32,Ruggles Station - Lane 2
220342.392499998,898506.367899999,Riverside Sta
237350.855300002,898506.669599999,442 W Broadway
234870.714400001,898513.559900001,Massachusetts Ave @ Washington St
234843.153800003,898513.613899998,Washington St @ Massachusetts Ave
236757.876699999,898517.7148,W 7th St @ D St
234848.082900003,898518.696400002,Washington St @ Massachusetts Ave
233869.393200003,898519.504,Ruggles Station - Lane 1
236751.813900001,898522.8915,W 7th St @ D St
233812.152900003,898540.023400001,Ruggles Sta - Upper Level
234858.765900001,898541.402899999,Massachusetts Ave @ Washington St
235353.250299998,898550.758099999,88 E Newton St
233525.919100001,898555.9188,Ruggles St @ Annunciation Rd
227329.822,889106.794100001,245 Washington St
241075.430699997,889108.060199998,Washington St @ Coddington St
244124.1153,889109.069800001,26 Taffrail Rd
236726.386200003,889110.266899999,Edgehill Rd @ Pleasant St
244299.321800001,889113.549,Bicknell St @ O'Brien Towers Driveway
249263.342100002,889123.662900001,Downer Ave @ Condito Rd
241072.470399998,889124.403700002,Coddington St @ Washington St
249263.606299996,889129.157400001,Downer Ave opp Condito Rd
230920.809500001,889131.478100002,Opp 1344 Hyde Park Ave - Blake Estates
230920.809500001,889131.478100002,1344 Hyde Park Ave @ Blake Estates
230790.827699997,890470.124899998,243 West St opp Myopia Rd
230790.827699997,890470.124899998,West St @ Myopia Rd
231239.260700002,890473.7119,Hyde Park Ave @ Westminster St
239783.866899997,890477.396400001,Newport Ave @ Lincoln Ave
237691.373099998,890478.125399999,Squantum St @ Antwerp St
231239.841600001,890479.4639,Hyde Park Ave @ Westminster St
240204.631099999,890480.346500002,Hancock St @ Fenno St
232934.689400002,890489.829700001,River St @ Alpine St
239195.295299999,890492.124400001,Highland Ave @ Brook St
252788.148400001,890495.608100001,Hull Medical Center (FLAG)
228206.661200002,890505.856699999,Grove St opp Altair Rd
252840.609,890509.6252,Wash Blvd Opp Hull Medical Ctr (FLAG)
239483.287799999,890514.998300001,Beale St @ Farrington St
234786.109899998,890516.28,Central Ave @ Columbine Rd
227810.579,890529.753400002,2508 Centre St
227810.579,890529.753400002,2519 Centre St
240181.230700001,890531.708500002,Hancock St @ Clay St
234796.6171,890534.305599999,Central Ave @ Columbine Rd
239739.201200001,890535.065699998,Newport Ave opp Newport Terr
252865.043899998,890535.1908,Wash Blvd @ Hull Medical Ctr (FLAG)
230722.747100003,890537.175099999,West St opp Lodge Hill Rd
235970.869400002,890542.9608,224 Adams St opp Churchills Ln
230715.859200001,890543.562600002,West St @ Lodge Hill Rd
239727.061099999,890550.5667,Newport Ave @ Newport Terr
233479.908600003,890559.5319,Blue Hills Pkwy @ Blue Hill Ave
235959.314199999,890559.836300001,Adams St @ Churchills Ln
233034.5383,890567.9661,River St @ Caton St
233040.222499996,890572.075800002,River St @ Mattakeeset St
239120.940800004,890584.4943,Highland Ave @ Elmwood Ave
237577.593599997,890600.386399999,Opp 197 Granite Ave
237577.593599997,890600.386399999,197 Granite Ave
239107.769599997,890600.911899999,Highland Ave @ Elmwood Ave
243672.315300003,890603.003800001,748 Sea St
230653.020800002,890604.2491,West St opp Deforest St
239571.949,890607.860599998,Beale St @ Arlington St
253956.036,890615.735599998,School St - Nantasket Ave to Atlantic Ave (FLAG)
243678.482100002,890616.282,749 Sea St
230629.786700003,890627.7777,West St @ Deforest St
227811.015299998,890639.769299999,Centre St @ Fairlane Rd
253965.952699997,890643.062600002,School St - Atlantic Ave to Nantasket Ave (FLAG)
239651.155199997,890647.982799999,Newport Ave @ Beale St
238522.234300002,890787.2667,Wilson Ave @ Bowdoin Ave
243966.512699999,890788.804200001,Sea St opp Manet Ave
230500.493199997,890790.583500002,347 West St
240068.352200001,890790.769099999,Hancock St @ Elm Ave
243827.759800002,890797.5986,Sea St @ Babcock St
253390.8992,890804.058699999,Rockland House Rd - Wash Blvd to Nantasket Ave
253411.7487,890804.308800001,Rockland House Rd - Nantasket Ave to Wash Blvd
240068.2892,890814.9113,Elm Ave @ Hancock St
238288.216300003,890820.2808,Harvard St @ Elliot Ave
228880.252700001,890837.582199998,W Boundary Rd @ Washington St
234976.874499999,890847.186500002,Central Ave @ Griggs Ln
233480.721600004,890847.802200001,River St @ Blue Hill Ave
227820.390600003,890848.875399999,Centre St @ Northdale Rd
240085.407,890850.8497,Elm Ave @ Briggs St
233639.423199996,890851.3222,Mattapan Station - South Busway
233468.789,890852.84,River St @ Cummings Hwy
238903.305600002,890855.369399998,Highland Ave @ Hobart Ave
233469.720700003,890860.808499999,Cummins Hwy @ River St
253304.702699997,890861.9375,Rockland Cir from Park to Rockland House Rd (FLAG)
253304.702699997,890861.9375,Rockland Circle from Rockland House to Park (FLAG)
234990.103399999,890863.915,Central Ave opp Griggs Ln
231273.369599998,890868.987300001,Opp 945 Hyde Park Ave
238891.137,890870.518399999,Highland Ave @ Hobart St
227832.466799997,890875.814800002,Centre St opp Northdale Rd
228879.167099997,890883.031,Washington St opp W Boundary Rd
238235.7368,890887.953299999,Harvard St @ Holbrook Rd.
233652.788699999,890889.873500001,Mattapan Station - North Busway
238668.493299998,890900.377099998,Wilson Ave @ Mascoma St
238224.26,890902.9003,Harvard St @ Holbrook Rd
230427.294299997,890903.990899999,338 West St
240097.535,890909.11,Elm Ave @ Greene St
237666.624700002,892970.4375,Neponset Circle @ Neponset Ave
237611.6611,892978.319400001,Neponset Ave @ Minot St
237605.285700001,892981.903200001,398 Neponset Ave @ Neponset Health Center
230427.309,892983.541499998,Belgrade Ave @ Corinth St
236735.300499998,892988.729800001,Adams St @ Oakton Ave.
239205.874700002,892989.623599999,E Squantum @ Ditmar St
230422.656199999,892993.062800001,Robert St @ Belgrade Ave
230422.656199999,892993.062800001,Robert St @ Belgrade Ave
231448.214900002,892995.597199999,Hyde Park Ave opp Florian Street
230637.672200002,893001.2304,South St @ Taft Hill Terr
227269.3671,893007.029399998,Lasell St @ Perham St
230484.077399999,893008.784200002,Belgrade Ave @ Robert St
228865.984200001,893011.25,Belgrade Ave @ Centre St
237748.846,893023.070900001,Neponset Circle @ Walnut St
228861.843699999,893027.8752,Belgrade Ave @ Centre St
221864.639700003,893034.328899998,Highland Ave @ Rosemary St
221864.639700003,893034.328899998,Highland Ave @ Rosemary St
228870.768,893037.020100001,Centre St @ Manthorne St
236740.559699997,893038.645500001,Adams St @ Helena Rd
235963.272,893038.7267,Dorchester Ave @ Talbot Ave
238683.681199998,890912.521,Wilson Ave opp Mascoma St
228921.094800003,890913.0075,Washington St @ W Boundary Rd
231274.717,890926.0724,Hyde Park Ave @ Willow Ave
240092.521700002,890930.518800002,Elm Ave opp Greene St
244761.648400001,890934.547800001,Sea St @ Manet Ave
239895.274499997,890937.930300001,Hancock St @ Beale St
239895.274499997,890937.930300001,Hancock St @ Beach St
244784.3235,890945.5,Sea St @ Manet Ave
233393.199199997,890951.7421,Cummins Hwy @ Fairway St
238750.966399997,890967.067499999,Wilson Ave @ Belmont St
228958.4749,890977.875300001,Washington St @ Heron St
238801.474299997,890983.3486,Highland Ave @ Wilson Ave
253505.476400003,890985.0255,Nantasket Ave from Atlantic Ave to Park Ave (FLAG)
253359.093500003,890986.4375,Park Ave from Nantasket Ave to Rockland Cir (FLAG)
253359.093500003,890986.4375,Park Ave from Rockland Cir to Nantasket Ave (FLAG)
238797.311499998,890988.587099999,Highland Ave @ Wilson Ave
227896.499899998,890989.5627,Centre St @ Grove St
227896.499899998,890989.5627,Centre St @ Grove St
238780.776699997,890990.734499998,Wilson Ave @ Highland Ave
253491.9058,890992.062800001,Nantasket Ave from Park Ave to Atlantic Ave (FLAG)
228987.057,890993.483199999,Washington St opp Heron St
230380.810599998,890996.149700001,403 West St
233507.400600001,890999.627500001,Blue Hill Ave @ Mattapan Sq
238164.963299997,891000.864300001,W Squantum St @ Evans St
238169.451700002,891001.2245,W Squantum St @ Harvard St
233523.494099997,891005.6653,1624 Blue Hill Ave @ Mattapan Sq
237917.505800001,891007.2685,W Squantum St @ London Ave
235696.551,891010.227899998,Adams St opp Canton Ave
244982.897600003,891023.665600002,Sea St @ Parkhurst St
235167.867399998,891024.403099999,Central Ave @ Maple St
245005.944200002,891033.148,Sea St @ Wall St
239775.906199999,891033.373,Hancock St @ Willet St
235690.353799999,891034.275600001,Adams St @ Canton Ave
240126.433499999,891044.5757,Elm Ave @ Marlboro St
239759.154600002,891046.781500001,Hancock St @ Woodbine St
238291.107500002,891055.104899999,W Squantum St @ Bowdoin St
233264.773,891063.294100001,Cummins Hwy @ Rosewood St
240120.676600002,891065.6987,Elm Ave @ Marlboro St
230351.078100003,891092.437899999,Poplar St @ West St - George Wright GC
233247.248800002,891096.255600002,Cummins Hwy @ Regis Rd
245155.333800003,891097.606,Sea St @ Bell St
